,bootstrap_num,speech_type,speech_metric,embeddings,assoc,corr
2820,70,CDS,pfgw,fastText,WEAT,"(0.20886615255753974, 7.083092960779736e-26)"
2821,70,CS,pfgw,fastText,WEAT,"(0.23947824751457453, 1.0100546928780426e-33)"
2822,70,CDS,OR,fastText,WEAT,"(0.18589780094706432, 9.624833819314312e-21)"
2823,70,CS,OR,fastText,WEAT,"(0.10154828533094731, 3.963844884999352e-07)"
2824,70,CDS,LOR,fastText,WEAT,"(0.20268766381393974, 1.9656988372285513e-24)"
2825,70,CS,LOR,fastText,WEAT,"(0.20667302199930693, 2.332649476491699e-25)"
2826,71,CDS,pfgw,fastText,WEAT,"(0.22719205995623826, 2.3712908088498715e-30)"
2827,71,CS,pfgw,fastText,WEAT,"(0.25205137924595666, 3.4604609710707016e-37)"
2828,71,CDS,OR,fastText,WEAT,"(0.17848725160667162, 3.5908617745539296e-19)"
2829,71,CS,OR,fastText,WEAT,"(0.16248397432507994, 4.1145878550111975e-16)"
2830,71,CDS,LOR,fastText,WEAT,"(0.2126670737276411, 1.023690660154277e-26)"
2831,71,CS,LOR,fastText,WEAT,"(0.21951531548779418, 2.131656153412717e-28)"
2832,72,CDS,pfgw,fastText,WEAT,"(0.23125565004369947, 1.3892501820872163e-31)"
2833,72,CS,pfgw,fastText,WEAT,"(0.2518422799223245, 2.5091048508772465e-37)"
2834,72,CDS,OR,fastText,WEAT,"(0.1649235233797398, 1.2080909171729566e-16)"
2835,72,CS,OR,fastText,WEAT,"(0.09014104397706013, 6.63905388218252e-06)"
2836,72,CDS,LOR,fastText,WEAT,"(0.21171753177142255, 1.2535699815952858e-26)"
2837,72,CS,LOR,fastText,WEAT,"(0.21151084863824848, 1.4061768736711348e-26)"
2838,73,CDS,pfgw,fastText,WEAT,"(0.22642764354333067, 5.869135206496854e-30)"
2839,73,CS,pfgw,fastText,WEAT,"(0.2521056217809234, 5.851168555010054e-37)"
2840,73,CDS,OR,fastText,WEAT,"(0.17872114039851095, 4.2616618426704597e-19)"
2841,73,CS,OR,fastText,WEAT,"(0.13199055965898598, 5.0104328320882266e-11)"
2842,73,CDS,LOR,fastText,WEAT,"(0.21412188221872816, 6.800001202490212e-27)"
2843,73,CS,LOR,fastText,WEAT,"(0.22566884648322855, 9.18106334666629e-30)"
2844,74,CDS,pfgw,fastText,WEAT,"(0.20691277001636113, 1.471427995432238e-25)"
2845,74,CS,pfgw,fastText,WEAT,"(0.24902749404715047, 1.2737621960184528e-36)"
2846,74,CDS,OR,fastText,WEAT,"(0.15356972666566115, 1.1873380042263614e-14)"
2847,74,CS,OR,fastText,WEAT,"(0.13492368740515756, 1.278136713216323e-11)"
2848,74,CDS,LOR,fastText,WEAT,"(0.19276484485866413, 2.4567717596825166e-22)"
2849,74,CS,LOR,fastText,WEAT,"(0.2128309313727053, 5.588160761264756e-27)"
2850,75,CDS,pfgw,fastText,WEAT,"(0.21827093272777426, 4.800480984360337e-28)"
2851,75,CS,pfgw,fastText,WEAT,"(0.24500667787687191, 4.077819957476184e-35)"
2852,75,CDS,OR,fastText,WEAT,"(0.17877449263241862, 3.358357236350347e-19)"
2853,75,CS,OR,fastText,WEAT,"(0.14175465196574233, 1.4400418014747887e-12)"
2854,75,CDS,LOR,fastText,WEAT,"(0.21134501690296995, 2.3344705509334874e-26)"
2855,75,CS,LOR,fastText,WEAT,"(0.22154330363526098, 7.307304158157582e-29)"
2856,76,CDS,pfgw,fastText,WEAT,"(0.21023408115469427, 3.1238154817748687e-26)"
2857,76,CS,pfgw,fastText,WEAT,"(0.24012747205386598, 6.11297209213199e-34)"
2858,76,CDS,OR,fastText,WEAT,"(0.1646771772440258, 1.4191969335810598e-16)"
2859,76,CS,OR,fastText,WEAT,"(0.1538285281926838, 1.2391396343022474e-14)"
2860,76,CDS,LOR,fastText,WEAT,"(0.2013130986213818, 3.8116455940595845e-24)"
2861,76,CS,LOR,fastText,WEAT,"(0.20580993614291943, 3.479352888022547e-25)"
2862,77,CDS,pfgw,fastText,WEAT,"(0.20893095867019817, 1.1219260808942463e-25)"
2863,77,CS,pfgw,fastText,WEAT,"(0.23347522137998356, 8.036948253457068e-32)"
2864,77,CDS,OR,fastText,WEAT,"(0.15068754682432678, 5.71177455624309e-14)"
2865,77,CS,OR,fastText,WEAT,"(0.10857204221186481, 6.689267126784272e-08)"
2866,77,CDS,LOR,fastText,WEAT,"(0.19502626949495694, 1.6078915978093327e-22)"
2867,77,CS,LOR,fastText,WEAT,"(0.20642731640274262, 4.319267320711524e-25)"
2868,78,CDS,pfgw,fastText,WEAT,"(0.21404467243675523, 3.748458721626698e-27)"
2869,78,CS,pfgw,fastText,WEAT,"(0.23508866127542932, 1.459554103324436e-32)"
2870,78,CDS,OR,fastText,WEAT,"(0.12999092985309607, 7.73412514509233e-11)"
2871,78,CS,OR,fastText,WEAT,"(0.14064380478443375, 1.868200594386511e-12)"
2872,78,CDS,LOR,fastText,WEAT,"(0.20176936848442922, 2.99740592079828e-24)"
2873,78,CS,LOR,fastText,WEAT,"(0.20976163196444075, 4.051474562587126e-26)"
2874,79,CDS,pfgw,fastText,WEAT,"(0.2158637284190302, 1.7079021018929412e-27)"
2875,79,CS,pfgw,fastText,WEAT,"(0.2471117686709933, 9.125100545356698e-36)"
2876,79,CDS,OR,fastText,WEAT,"(0.16567573750914447, 1.0662381523575212e-16)"
2877,79,CS,OR,fastText,WEAT,"(0.14908267922240862, 8.90366846116055e-14)"
2878,79,CDS,LOR,fastText,WEAT,"(0.2139681195201411, 4.956233408551748e-27)"
2879,79,CS,LOR,fastText,WEAT,"(0.22996170527605858, 4.488438046291323e-31)"
2880,80,CDS,pfgw,fastText,WEAT,"(0.21332116495447556, 7.282071665235929e-27)"
2881,80,CS,pfgw,fastText,WEAT,"(0.22023106854048702, 1.4471984802771716e-28)"
2882,80,CDS,OR,fastText,WEAT,"(0.17807665238923065, 4.410543922631089e-19)"
2883,80,CS,OR,fastText,WEAT,"(0.10752004909658314, 8.234999423757361e-08)"
2884,80,CDS,LOR,fastText,WEAT,"(0.1957724451965564, 8.370049491707137e-23)"
2885,80,CS,LOR,fastText,WEAT,"(0.19911915405802708, 1.503214032982302e-23)"
2886,81,CDS,pfgw,fastText,WEAT,"(0.20948285013129608, 4.616265745081852e-26)"
2887,81,CS,pfgw,fastText,WEAT,"(0.22819153521829666, 9.694827315740873e-31)"
2888,81,CDS,OR,fastText,WEAT,"(0.14106103333287973, 1.588747964522635e-12)"
2889,81,CS,OR,fastText,WEAT,"(0.13161081834677457, 4.434319610757581e-11)"
2890,81,CDS,LOR,fastText,WEAT,"(0.19318631501732522, 2.452741274476068e-22)"
2891,81,CS,LOR,fastText,WEAT,"(0.2107343996864127, 2.316585993317078e-26)"
2892,82,CDS,pfgw,fastText,WEAT,"(0.21839704745490374, 2.0814657548463586e-28)"
2893,82,CS,pfgw,fastText,WEAT,"(0.22073725698570437, 5.338678278199196e-29)"
2894,82,CDS,OR,fastText,WEAT,"(0.16451191259416925, 1.2019969402319766e-16)"
2895,82,CS,OR,fastText,WEAT,"(0.13678062967528343, 6.329206611748555e-12)"
2896,82,CDS,LOR,fastText,WEAT,"(0.2028667678443609, 1.1697757869467681e-24)"
2897,82,CS,LOR,fastText,WEAT,"(0.19676045111572515, 2.8940912727299146e-23)"
2898,83,CDS,pfgw,fastText,WEAT,"(0.21327019179081882, 4.910093880656383e-27)"
2899,83,CS,pfgw,fastText,WEAT,"(0.25195090390976177, 2.112432871937677e-37)"
2900,83,CDS,OR,fastText,WEAT,"(0.16795654061439086, 3.1224550331378877e-17)"
2901,83,CS,OR,fastText,WEAT,"(0.1460478229192319, 2.3391566766477943e-13)"
2902,83,CDS,LOR,fastText,WEAT,"(0.19668193022844865, 3.678386195704928e-23)"
2903,83,CS,LOR,fastText,WEAT,"(0.22325863678222874, 1.5666431044928384e-29)"
2904,84,CDS,pfgw,fastText,WEAT,"(0.22826109203587341, 8.808964413990012e-31)"
2905,84,CS,pfgw,fastText,WEAT,"(0.2451362202621513, 2.2066094629990568e-35)"
2906,84,CDS,OR,fastText,WEAT,"(0.1857658622553387, 9.221242581637294e-21)"
2907,84,CS,OR,fastText,WEAT,"(0.1312604814371205, 4.906694270506976e-11)"
2908,84,CDS,LOR,fastText,WEAT,"(0.2192168721980431, 1.832526628287627e-28)"
2909,84,CS,LOR,fastText,WEAT,"(0.21434848079963192, 2.9428740398718737e-27)"
2910,85,CDS,pfgw,fastText,WEAT,"(0.2260939844919146, 4.1021628324614405e-30)"
2911,85,CS,pfgw,fastText,WEAT,"(0.241810647240793, 2.498944892644191e-34)"
2912,85,CDS,OR,fastText,WEAT,"(0.15184976330619912, 2.907576608748534e-14)"
2913,85,CS,OR,fastText,WEAT,"(0.13102346930166728, 5.7583210262284395e-11)"
2914,85,CDS,LOR,fastText,WEAT,"(0.21535605534607508, 2.0664148839452446e-27)"
2915,85,CS,LOR,fastText,WEAT,"(0.21877692843716706, 2.95013458337515e-28)"
2916,86,CDS,pfgw,fastText,WEAT,"(0.207388782155843, 1.8492073596617335e-25)"
2917,86,CS,pfgw,fastText,WEAT,"(0.2390942456018557, 1.585382192766553e-33)"
2918,86,CDS,OR,fastText,WEAT,"(0.1871948841067335, 5.8229891703948925e-21)"
2919,86,CS,OR,fastText,WEAT,"(0.14558340270197279, 3.355551326116764e-13)"
2920,86,CDS,LOR,fastText,WEAT,"(0.19734301381688038, 3.6790497778941373e-23)"
2921,86,CS,LOR,fastText,WEAT,"(0.21620633346537527, 1.4072387957876692e-27)"
2922,87,CDS,pfgw,fastText,WEAT,"(0.22878169554534133, 6.432395134976808e-31)"
2923,87,CS,pfgw,fastText,WEAT,"(0.2506976542123733, 5.58942852518211e-37)"
2924,87,CDS,OR,fastText,WEAT,"(0.11588495079126393, 6.706020821050363e-09)"
2925,87,CS,OR,fastText,WEAT,"(0.15347439483111652, 1.37539448904651e-14)"
2926,87,CDS,LOR,fastText,WEAT,"(0.21502842634331948, 2.005087091929467e-27)"
2927,87,CS,LOR,fastText,WEAT,"(0.22825221788713956, 8.856243619030893e-31)"
2928,88,CDS,pfgw,fastText,WEAT,"(0.20357418813955133, 1.1519714289709025e-24)"
2929,88,CS,pfgw,fastText,WEAT,"(0.24332939804901518, 7.830296602830964e-35)"
2930,88,CDS,OR,fastText,WEAT,"(0.15227884485666907, 2.2876396943060267e-14)"
2931,88,CS,OR,fastText,WEAT,"(0.14147651782368495, 1.3793185226787373e-12)"
2932,88,CDS,LOR,fastText,WEAT,"(0.19107263717643463, 7.20382199560873e-22)"
2933,88,CS,LOR,fastText,WEAT,"(0.22609283967183202, 3.5029006031420205e-30)"
2934,89,CDS,pfgw,fastText,WEAT,"(0.22763557946959487, 1.2839370758394477e-30)"
2935,89,CS,pfgw,fastText,WEAT,"(0.2568204730446185, 8.776804436373658e-39)"
2936,89,CDS,OR,fastText,WEAT,"(0.17024835498277616, 1.2107275180049356e-17)"
2937,89,CS,OR,fastText,WEAT,"(0.15563626631848934, 5.791891323346851e-15)"
2938,89,CDS,LOR,fastText,WEAT,"(0.21611055591217884, 1.085808003293513e-27)"
2939,89,CS,LOR,fastText,WEAT,"(0.23125922717118036, 1.4251181135981917e-31)"
2940,90,CDS,pfgw,fastText,WEAT,"(0.20880607177893892, 1.2842454424985028e-25)"
2941,90,CS,pfgw,fastText,WEAT,"(0.237386363023622, 7.851703200327057e-33)"
2942,90,CDS,OR,fastText,WEAT,"(0.14852654402769305, 1.3514212963933254e-13)"
2943,90,CS,OR,fastText,WEAT,"(0.12875522252725374, 1.4851641107221015e-10)"
2944,90,CDS,LOR,fastText,WEAT,"(0.18597309711490131, 1.448197426812998e-20)"
2945,90,CS,LOR,fastText,WEAT,"(0.2116472779477675, 2.731043023708568e-26)"
2946,91,CDS,pfgw,fastText,WEAT,"(0.22580594120770744, 6.011370722301466e-30)"
2947,91,CS,pfgw,fastText,WEAT,"(0.2517597893870349, 4.798685473791673e-37)"
2948,91,CDS,OR,fastText,WEAT,"(0.1556071600520787, 7.241718819679851e-15)"
2949,91,CS,OR,fastText,WEAT,"(0.15852273388255078, 2.230332012177628e-15)"
2950,91,CDS,LOR,fastText,WEAT,"(0.20888798679167364, 8.965122923075916e-26)"
2951,91,CS,LOR,fastText,WEAT,"(0.22553233172620454, 7.067741293442505e-30)"
2952,92,CDS,pfgw,fastText,WEAT,"(0.20624277755144216, 3.664030219217173e-25)"
2953,92,CS,pfgw,fastText,WEAT,"(0.23139356311969922, 2.045102932510762e-31)"
2954,92,CDS,OR,fastText,WEAT,"(0.16133827497081496, 6.909165476208313e-16)"
2955,92,CS,OR,fastText,WEAT,"(0.07992145768822793, 6.926636436914576e-05)"
2956,92,CDS,LOR,fastText,WEAT,"(0.19754800235485703, 3.517490023481515e-23)"
2957,92,CS,LOR,fastText,WEAT,"(0.21269624397910805, 1.0803043889892317e-26)"
2958,93,CDS,pfgw,fastText,WEAT,"(0.21873514582192993, 3.097325102950825e-28)"
2959,93,CS,pfgw,fastText,WEAT,"(0.25243540905102224, 2.4220009066184844e-37)"
2960,93,CDS,OR,fastText,WEAT,"(0.14923954773422204, 8.100039220471641e-14)"
2961,93,CS,OR,fastText,WEAT,"(0.1416286664517149, 1.40247894230702e-12)"
2962,93,CDS,LOR,fastText,WEAT,"(0.20454353509507434, 7.985875235555631e-25)"
2963,93,CS,LOR,fastText,WEAT,"(0.22699914147446904, 2.4561634673256446e-30)"
2964,94,CDS,pfgw,fastText,WEAT,"(0.22876332045259265, 1.1484871757136409e-30)"
2965,94,CS,pfgw,fastText,WEAT,"(0.24561064500069088, 3.123616797378044e-35)"
2966,94,CDS,OR,fastText,WEAT,"(0.15134242476449516, 4.0836872661599883e-14)"
2967,94,CS,OR,fastText,WEAT,"(0.14258669299784243, 1.1081452959442916e-12)"
2968,94,CDS,LOR,fastText,WEAT,"(0.2132812320617262, 8.7758857710159e-27)"
2969,94,CS,LOR,fastText,WEAT,"(0.22100386079749867, 1.1047807335382572e-28)"
2970,95,CDS,pfgw,fastText,WEAT,"(0.22529390407015637, 3.247601876256434e-30)"
2971,95,CS,pfgw,fastText,WEAT,"(0.24851297638319442, 1.3443735318168018e-36)"
2972,95,CDS,OR,fastText,WEAT,"(0.18586649227160057, 6.378099555013743e-21)"
2973,95,CS,OR,fastText,WEAT,"(0.11948849904678845, 1.9573054297683347e-09)"
2974,95,CDS,LOR,fastText,WEAT,"(0.2135177221408569, 3.073779928277164e-27)"
2975,95,CS,LOR,fastText,WEAT,"(0.21716480110004432, 3.841335495547281e-28)"
2976,96,CDS,pfgw,fastText,WEAT,"(0.21776106012402036, 5.0248255658254865e-28)"
2977,96,CS,pfgw,fastText,WEAT,"(0.25054887319860164, 7.757941769406415e-37)"
2978,96,CDS,OR,fastText,WEAT,"(0.16397729330128633, 2.0200902285694167e-16)"
2979,96,CS,OR,fastText,WEAT,"(0.12437069150115006, 5.063040458022665e-10)"
2980,96,CDS,LOR,fastText,WEAT,"(0.2127963274945298, 8.280820305981848e-27)"
2981,96,CS,LOR,fastText,WEAT,"(0.23080065083020723, 2.287666698431489e-31)"
2982,97,CDS,pfgw,fastText,WEAT,"(0.23648365701776775, 5.440405518251516e-33)"
2983,97,CS,pfgw,fastText,WEAT,"(0.23480960619610522, 1.5487627853463816e-32)"
2984,97,CDS,OR,fastText,WEAT,"(0.20767245584816618, 1.1616503722116574e-25)"
2985,97,CS,OR,fastText,WEAT,"(0.09295699118122489, 3.379769887742157e-06)"
2986,97,CDS,LOR,fastText,WEAT,"(0.23263357649597025, 5.960243202531611e-32)"
2987,97,CS,LOR,fastText,WEAT,"(0.20558907018457004, 3.5915258992859804e-25)"
2988,98,CDS,pfgw,fastText,WEAT,"(0.21251408241111536, 1.0888155732131472e-26)"
2989,98,CS,pfgw,fastText,WEAT,"(0.25057581907636606, 8.969745995564442e-37)"
2990,98,CDS,OR,fastText,WEAT,"(0.17927376589297084, 2.454667146731381e-19)"
2991,98,CS,OR,fastText,WEAT,"(0.1601540843051243, 1.0698344425781748e-15)"
2992,98,CDS,LOR,fastText,WEAT,"(0.1980770661569097, 2.472297271586087e-23)"
2993,98,CS,LOR,fastText,WEAT,"(0.22350118890568482, 2.0522461036222317e-29)"
2994,99,CDS,pfgw,fastText,WEAT,"(0.22259542946966038, 2.2564735819924864e-29)"
2995,99,CS,pfgw,fastText,WEAT,"(0.24904754438236182, 1.4296986383016652e-36)"
2996,99,CDS,OR,fastText,WEAT,"(0.19101071678870574, 6.392861571678143e-22)"
2997,99,CS,OR,fastText,WEAT,"(0.1167346942738559, 5.011107509845191e-09)"
2998,99,CDS,LOR,fastText,WEAT,"(0.20847888046807908, 6.838615167574862e-26)"
2999,99,CS,LOR,fastText,WEAT,"(0.20926622517878582, 4.438718865253451e-26)"
3000,0,CDS,pfgw,fastText,PROJ,"(0.09709179107406381, 1.2778709010742599e-06)"
3001,0,CS,pfgw,fastText,PROJ,"(0.06764799575306246, 0.0007507926051197174)"
3002,0,CDS,OR,fastText,PROJ,"(0.08443428419912204, 2.561137482709965e-05)"
3003,0,CS,OR,fastText,PROJ,"(0.05880636354661767, 0.003400533438156415)"
3004,0,CDS,LOR,fastText,PROJ,"(0.0891335072859285, 8.808498644724305e-06)"
3005,0,CS,LOR,fastText,PROJ,"(0.06612076953200023, 0.0009874841455660235)"
3006,1,CDS,pfgw,fastText,PROJ,"(0.09710395440360924, 1.3057127140239425e-06)"
3007,1,CS,pfgw,fastText,PROJ,"(0.07100803676006479, 0.000408441173460005)"
3008,1,CDS,OR,fastText,PROJ,"(0.09649380861864601, 1.5219294286831924e-06)"
3009,1,CS,OR,fastText,PROJ,"(0.06768704905458198, 0.0007547692702542472)"
3010,1,CDS,LOR,fastText,PROJ,"(0.09419744219977953, 2.6871759180190887e-06)"
3011,1,CS,LOR,fastText,PROJ,"(0.06803809780409686, 0.0007082047598481908)"
3012,2,CDS,pfgw,fastText,PROJ,"(0.08062352618651714, 5.751444973390116e-05)"
3013,2,CS,pfgw,fastText,PROJ,"(0.06738571884773793, 0.0007776867890805525)"
3014,2,CDS,OR,fastText,PROJ,"(0.09513550705027979, 2.0349801899133353e-06)"
3015,2,CS,OR,fastText,PROJ,"(0.07258723051617558, 0.0002938243392262053)"
3016,2,CDS,LOR,fastText,PROJ,"(0.07218933818591033, 0.0003172570917780492)"
3017,2,CS,LOR,fastText,PROJ,"(0.06089451084701024, 0.0023953507376596353)"
3018,3,CDS,pfgw,fastText,PROJ,"(0.07935532434152577, 7.694710076823545e-05)"
3019,3,CS,pfgw,fastText,PROJ,"(0.07005535660842312, 0.00048456782672176384)"
3020,3,CDS,OR,fastText,PROJ,"(0.09178005568808148, 4.757699944545006e-06)"
3021,3,CS,OR,fastText,PROJ,"(0.07816129032395228, 9.858816650968531e-05)"
3022,3,CDS,LOR,fastText,PROJ,"(0.07335129508660718, 0.0002584531993514778)"
3023,3,CS,LOR,fastText,PROJ,"(0.06295271374685082, 0.0017205866211462556)"
3024,4,CDS,pfgw,fastText,PROJ,"(0.08146525011354763, 4.590477067016742e-05)"
3025,4,CS,pfgw,fastText,PROJ,"(0.07348034744830102, 0.00023790312624622008)"
3026,4,CDS,OR,fastText,PROJ,"(0.09742391749576436, 1.0747113814223676e-06)"
3027,4,CS,OR,fastText,PROJ,"(0.06521669285025238, 0.0011113076103290483)"
3028,4,CDS,LOR,fastText,PROJ,"(0.0769728284391285, 0.000118060684932386)"
3029,4,CS,LOR,fastText,PROJ,"(0.06804833402974608, 0.0006674389331717676)"
3030,5,CDS,pfgw,fastText,PROJ,"(0.1041272388693312, 2.0481370490488565e-07)"
3031,5,CS,pfgw,fastText,PROJ,"(0.08464069239825893, 2.4558565371051625e-05)"
3032,5,CDS,OR,fastText,PROJ,"(0.11701693845754957, 5.1519739575701e-09)"
3033,5,CS,OR,fastText,PROJ,"(0.08503393096410004, 2.2502785193878706e-05)"
3034,5,CDS,LOR,fastText,PROJ,"(0.09954819076860263, 6.859575575801858e-07)"
3035,5,CS,LOR,fastText,PROJ,"(0.07926088093881245, 7.821900264647201e-05)"
3036,6,CDS,pfgw,fastText,PROJ,"(0.09593858191298095, 1.8344332037169643e-06)"
3037,6,CS,pfgw,fastText,PROJ,"(0.07635832667371333, 0.00014827300060574935)"
3038,6,CDS,OR,fastText,PROJ,"(0.10582002390122212, 1.402730936619136e-07)"
3039,6,CS,OR,fastText,PROJ,"(0.09108863565096427, 5.936356231932679e-06)"
3040,6,CDS,LOR,fastText,PROJ,"(0.08971729542480514, 8.188842612648885e-06)"
3041,6,CS,LOR,fastText,PROJ,"(0.07558915751630074, 0.00017291498335952077)"
3042,7,CDS,pfgw,fastText,PROJ,"(0.08184466361091905, 4.670037904150313e-05)"
3043,7,CS,pfgw,fastText,PROJ,"(0.07515875240310488, 0.00018551779474445377)"
3044,7,CDS,OR,fastText,PROJ,"(0.08781151950311815, 1.245299632170376e-05)"
3045,7,CS,OR,fastText,PROJ,"(0.07550503695823935, 0.00017317983997297814)"
3046,7,CDS,LOR,fastText,PROJ,"(0.08313420501276308, 3.5352416921420486e-05)"
3047,7,CS,LOR,fastText,PROJ,"(0.07214048362523273, 0.0003339272171979285)"
3048,8,CDS,pfgw,fastText,PROJ,"(0.09961386251463654, 6.272918404205466e-07)"
3049,8,CS,pfgw,fastText,PROJ,"(0.07998785647447729, 6.404436453296134e-05)"
3050,8,CDS,OR,fastText,PROJ,"(0.09935202708749388, 6.714047354810391e-07)"
3051,8,CS,OR,fastText,PROJ,"(0.08384690659493624, 2.778336487920926e-05)"
3052,8,CDS,LOR,fastText,PROJ,"(0.08517995629177313, 2.0646288174385683e-05)"
3053,8,CS,LOR,fastText,PROJ,"(0.07825986007435878, 9.200386701862976e-05)"
3054,9,CDS,pfgw,fastText,PROJ,"(0.08603723343704664, 1.7903473863161845e-05)"
3055,9,CS,pfgw,fastText,PROJ,"(0.07158831122911144, 0.0003609125783704239)"
3056,9,CDS,OR,fastText,PROJ,"(0.09669386586638898, 1.4125771577896582e-06)"
3057,9,CS,OR,fastText,PROJ,"(0.08438625435774808, 2.5885127731711994e-05)"
3058,9,CDS,LOR,fastText,PROJ,"(0.07690594991922867, 0.00012666237984831606)"
3059,9,CS,LOR,fastText,PROJ,"(0.06644305817424928, 0.0009324261524284562)"
3060,10,CDS,pfgw,fastText,PROJ,"(0.08885632692678477, 8.901656279331016e-06)"
3061,10,CS,pfgw,fastText,PROJ,"(0.08597572607447782, 1.7257264683138733e-05)"
3062,10,CDS,OR,fastText,PROJ,"(0.08590623536695842, 1.7530678286624566e-05)"
3063,10,CS,OR,fastText,PROJ,"(0.09122272281344193, 5.089603713210774e-06)"
3064,10,CDS,LOR,fastText,PROJ,"(0.08319954924130435, 3.204234034601439e-05)"
3065,10,CS,LOR,fastText,PROJ,"(0.08150635999444274, 4.630595186512631e-05)"
3066,11,CDS,pfgw,fastText,PROJ,"(0.09016393143372546, 6.547138338614267e-06)"
3067,11,CS,pfgw,fastText,PROJ,"(0.07776280409694725, 0.00010197177158500437)"
3068,11,CDS,OR,fastText,PROJ,"(0.0841545190357878, 2.5953568877989915e-05)"
3069,11,CS,OR,fastText,PROJ,"(0.09227604019405566, 3.950884530777295e-06)"
3070,11,CDS,LOR,fastText,PROJ,"(0.07864872687987434, 8.485456418190364e-05)"
3071,11,CS,LOR,fastText,PROJ,"(0.08244260493804262, 3.7808327324509966e-05)"
3072,12,CDS,pfgw,fastText,PROJ,"(0.08220672825784861, 4.0659995260588534e-05)"
3073,12,CS,pfgw,fastText,PROJ,"(0.06282157063567581, 0.0017256346471863073)"
3074,12,CDS,OR,fastText,PROJ,"(0.09891956537155625, 7.742305508832196e-07)"
3075,12,CS,OR,fastText,PROJ,"(0.04159518111393298, 0.03809956287466108)"
3076,12,CDS,LOR,fastText,PROJ,"(0.08177044918352389, 4.467962214728703e-05)"
3077,12,CS,LOR,fastText,PROJ,"(0.06495754772918186, 0.0011929332744768817)"
3078,13,CDS,pfgw,fastText,PROJ,"(0.09394962918930728, 2.639372217122705e-06)"
3079,13,CS,pfgw,fastText,PROJ,"(0.06269750870403994, 0.0017436806462242703)"
3080,13,CDS,OR,fastText,PROJ,"(0.11158038395112616, 2.355683986624699e-08)"
3081,13,CS,OR,fastText,PROJ,"(0.07303958494918386, 0.0002638336839785969)"
3082,13,CDS,LOR,fastText,PROJ,"(0.08509697535758912, 2.1114517990003797e-05)"
3083,13,CS,LOR,fastText,PROJ,"(0.06293205400882723, 0.0016752756030020538)"
3084,14,CDS,pfgw,fastText,PROJ,"(0.09203504319901341, 4.338966386325779e-06)"
3085,14,CS,pfgw,fastText,PROJ,"(0.07374455755768608, 0.00023454604089972192)"
3086,14,CDS,OR,fastText,PROJ,"(0.09722895136489287, 1.2042743232039056e-06)"
3087,14,CS,OR,fastText,PROJ,"(0.08172961479003372, 4.5394204264077196e-05)"
3088,14,CDS,LOR,fastText,PROJ,"(0.0820485533920626, 4.237661545548848e-05)"
3089,14,CS,LOR,fastText,PROJ,"(0.07261500630301232, 0.00029225060107507456)"
3090,15,CDS,pfgw,fastText,PROJ,"(0.09949114821896479, 6.783996658138403e-07)"
3091,15,CS,pfgw,fastText,PROJ,"(0.0835742993912287, 3.0502466572090588e-05)"
3092,15,CDS,OR,fastText,PROJ,"(0.10717367769844491, 8.642735406410258e-08)"
3093,15,CS,OR,fastText,PROJ,"(0.0766395797534161, 0.0001320368676125047)"
3094,15,CDS,LOR,fastText,PROJ,"(0.09227857295652023, 4.110238365442351e-06)"
3095,15,CS,LOR,fastText,PROJ,"(0.07322225698324243, 0.0002605008759016677)"
3096,16,CDS,pfgw,fastText,PROJ,"(0.10600953941565924, 1.2419359221866453e-07)"
3097,16,CS,pfgw,fastText,PROJ,"(0.08258739017810611, 3.8809412209793555e-05)"
3098,16,CDS,OR,fastText,PROJ,"(0.09332894856398338, 3.290417434858992e-06)"
3099,16,CS,OR,fastText,PROJ,"(0.07985348174943607, 6.955296224608036e-05)"
3100,16,CDS,LOR,fastText,PROJ,"(0.09749788056358329, 1.1704716027649563e-06)"
3101,16,CS,LOR,fastText,PROJ,"(0.0734523103251325, 0.00025415060472419544)"
3102,17,CDS,pfgw,fastText,PROJ,"(0.099702808991052, 5.941866642327958e-07)"
3103,17,CS,pfgw,fastText,PROJ,"(0.08471900998119622, 2.2375866143479213e-05)"
3104,17,CDS,OR,fastText,PROJ,"(0.10249886710021082, 2.83866861142915e-07)"
3105,17,CS,OR,fastText,PROJ,"(0.06795425406733907, 0.0006773607383877273)"
3106,17,CDS,LOR,fastText,PROJ,"(0.09568422759089953, 1.6603550639328617e-06)"
3107,17,CS,LOR,fastText,PROJ,"(0.07725801911324781, 0.00011099787116377777)"
3108,18,CDS,pfgw,fastText,PROJ,"(0.09637007886549168, 1.410849421482548e-06)"
3109,18,CS,pfgw,fastText,PROJ,"(0.07878670773379987, 8.136721327015443e-05)"
3110,18,CDS,OR,fastText,PROJ,"(0.1025882602145442, 2.802051555336057e-07)"
3111,18,CS,OR,fastText,PROJ,"(0.07405275677309979, 0.00021314375801419316)"
3112,18,CDS,LOR,fastText,PROJ,"(0.08764033584065675, 1.1611619481152749e-05)"
3113,18,CS,LOR,fastText,PROJ,"(0.08009978720418333, 6.169877195403145e-05)"
3114,19,CDS,pfgw,fastText,PROJ,"(0.09533451594101584, 2.0023955165553185e-06)"
3115,19,CS,pfgw,fastText,PROJ,"(0.07594883514572608, 0.00015464416632112176)"
3116,19,CDS,OR,fastText,PROJ,"(0.10521529568100582, 1.5339321871081215e-07)"
3117,19,CS,OR,fastText,PROJ,"(0.08855951888993216, 1.0147320257944958e-05)"
3118,19,CDS,LOR,fastText,PROJ,"(0.08666567008892523, 1.5655631525596254e-05)"
