,decade,word,pfgw,freq,OR,LOR
306,70s,yell,0.7840919436221836,23,3.6317524613939702,1.2897153035138547
307,70s,lucky,0.3189686839787501,41,0.46833918001088864,-0.7585625019513103
308,70s,blue,0.6779112718705905,250,2.1053312516969327,0.744472818980465
309,70s,pie,0.6020957048726917,20,1.5131868131868131,0.4142178992177591
310,70s,licking,0.8582096988385092,21,6.052959103483967,1.8005472604822925
311,70s,Investigator,1.0,21,1.0,0.0
312,70s,wanted,0.2574813230054203,172,0.34667564407299495,-1.059365679485725
313,70s,strange,0.03361610030243845,30,0.03478236827997289,-3.3586446792180262
314,70s,Joanna,1.0,119,1.0,0.0
315,70s,pot,0.6579695583252678,125,1.9239583851933202,0.6543847226921965
316,70s,time,0.4248809966328649,932,0.738441383070177,-0.3032135531193629
317,70s,pole,0.6758307226911177,46,2.084915495552482,0.7347283247183739
318,70s,four,0.5611277862892476,195,1.2786646115582827,0.2458162611241701
319,70s,onions,0.5021849338159058,22,1.0087784028290223,0.008740096665633159
320,70s,blanket,0.9139551047335683,196,10.627344754242513,2.36343037321586
321,70s,pumpkin,0.6629725405926822,59,1.9672377824563196,0.6766304179454128
322,70s,its,0.22101322377903843,41,0.28369824592787574,-1.2598441200279125
323,70s,everyone,0.7955428848240207,34,3.891250584731936,1.3587305930420759
324,70s,Honey,0.0,64,1.0,0.0
325,70s,push,0.4758635931367952,209,0.9078711499809875,-0.09665281575763698
326,70s,kit,0.4521640301302688,20,0.825358874601311,-0.1919369877155767
327,70s,dough,0.6962957945674287,36,2.2927807273087395,0.8297653723118237
328,70s,press,0.15111773529481198,20,0.17801178654046454,-1.7259055143628053
329,70s,road,0.9184651137270481,73,11.266886059502319,2.4218679863681642
330,70s,phone,0.573567579446738,63,1.3450771419565346,0.29645136602361327
331,70s,huh,0.18888866377544883,1173,0.23233688826996493,-1.4595668559882817
332,70s,tiger,0.5568452643789399,128,1.2566063508030896,0.22841471493151405
333,70s,reason,0.15632160340138912,58,0.185262349366231,-1.6859823537823246
334,70s,hawk,0.0,26,1.0,0.0
335,70s,spilled,0.6409027875574116,36,1.7848189047119498,0.5793169561419178
336,70s,washing,0.8281703554605673,52,4.820242300452135,1.5728241966023722
337,70s,spoon,0.4760925265553303,230,0.9087021973187999,-0.09573785419330057
338,70s,dolly,1.0,317,1.0,0.0
339,70s,shower,0.5534430323823311,78,1.2393888263368054,0.21461837612424478
340,70s,died,0.43548067502792964,30,0.7714090501409052,-0.2595365011781716
341,70s,tickle,0.681387575975932,78,2.138802360390928,0.7602460276970895
342,70s,gum,0.7408120865825333,46,2.8584064388203445,1.0502642803205042
